route_index,aircraft_time,aircraft_type,base_airport,passenger_count,service_sequence,offshore_landing_count,utilization,per_leg_load,min_residual_seats,mean_residual_seats,outbound_passenger_count,inbound_passenger_count,shuttle_passenger_count,land_count,land_fraction,fixed_airport_count,absorption_score,absorption_components,compatible_neighbor_count,neighbor_slack_sum,absorption_rank
33,194,T2,A03,46,F049|F048|F038,3,0.9828321364452424,16|15|9|16,0,2,16,16,14,26,0.5652173913043478,20,0.462365591,"{""compatible_neighbors"": 0.3548387096774194, ""geometry"": 0.3548387096774194, ""land_flexibility"": 0.24731182795698925, ""low_passengers"": 0.3763440860215054, ""low_utilization"": 0.3655913978494624, ""neighbor_slack"": 0.3763440860215054, ""shared_facilities"": 0.956989247311828, ""source_time"": 0.6666666666666667}",93,723.0,60
39,220,T3,A03,49,F039|F052,2,0.9290455267832103,19|16|16|17,0,2,19,17,13,31,0.6326530612244898,18,0.459677419,"{""compatible_neighbors"": 0.4193548387096774, ""geometry"": 0.4193548387096774, ""land_flexibility"": 0.3870967741935484, ""low_passengers"": 0.21505376344086025, ""low_utilization"": 0.6559139784946236, ""neighbor_slack"": 0.3870967741935484, ""shared_facilities"": 0.34408602150537637, ""source_time"": 0.8494623655913979}",93,723.0,61
26,129,T2,A01,32,F018|F016,2,0.9811230964467005,16|9|16,0,2.3333333333333335,16,16,0,31,0.96875,1,0.438172043,"{""compatible_neighbors"": 0.27956989247311825, ""geometry"": 0.27956989247311825, ""land_flexibility"": 0.7849462365591398, ""low_passengers"": 0.7956989247311828, ""low_utilization"": 0.4086021505376344, ""neighbor_slack"": 0.4408602150537635, ""shared_facilities"": 0.4408602150537635, ""source_time"": 0.07526881720430112}",93,724.0,62
40,230,T3,A03,74,F039|F048|F038|F045,4,0.9454017606293313,19|19|0|19|18,0,4,19,18,37,28,0.3783783783783784,46,0.431451613,"{""compatible_neighbors"": 0.4301075268817204, ""geometry"": 0.4301075268817204, ""land_flexibility"": 0.032258064516129004, ""low_passengers"": 0.0, ""low_utilization"": 0.6021505376344086, ""neighbor_slack"": 0.08602150537634412, ""shared_facilities"": 1.0, ""source_time"": 0.8709677419354839}",93,711.0,63
6,150,T3,A01,30,F001,1,0.7894736842105263,12|18,1,4,12,18,0,25,0.8333333333333334,5,0.430107527,"{""compatible_neighbors"": 0.06451612903225812, ""geometry"": 0.06451612903225812, ""land_flexibility"": 0.6881720430107527, ""low_passengers"": 0.946236559139785, ""low_utilization"": 0.9247311827956989, ""neighbor_slack"": 0.3548387096774194, ""shared_facilities"": 0.19354838709677424, ""source_time"": 0.20430107526881724}",93,723.0,64
9,148,T3,A01,25,F028,1,0.6578947368421053,6|19,0,6.5,6,19,0,25,1.0,0,0.428763441,"{""compatible_neighbors"": 0.09677419354838712, ""geometry"": 0.09677419354838712, ""land_flexibility"": 0.8387096774193549, ""low_passengers"": 0.978494623655914, ""low_utilization"": 1.0, ""neighbor_slack"": 0.20430107526881724, ""shared_facilities"": 0.043010752688172005, ""source_time"": 0.17204301075268813}",93,718.0,65
11,162,T3,A02,37,F049,1,0.9736842105263158,18|19,0,0.5,18,19,0,37,1.0,0,0.424731183,"{""compatible_neighbors"": 0.11827956989247312, ""geometry"": 0.11827956989247312, ""land_flexibility"": 0.8494623655913979, ""low_passengers"": 0.6666666666666667, ""low_utilization"": 0.4623655913978495, ""neighbor_slack"": 0.6989247311827957, ""shared_facilities"": 0.12903225806451613, ""source_time"": 0.3548387096774194}",93,730.0,66
29,102,T2,A01,32,F009,1,1.0,16|16,0,0,16,16,0,32,1.0,0,0.416666667,"{""compatible_neighbors"": 0.31182795698924726, ""geometry"": 0.31182795698924726, ""land_flexibility"": 0.8924731182795699, ""low_passengers"": 0.8064516129032258, ""low_utilization"": 0.08602150537634412, ""neighbor_slack"": 0.8602150537634409, ""shared_facilities"": 0.06451612903225812, ""source_time"": 0.0}",93,731.0,67
30,156,T3,A01,48,F014|F005|F017,3,0.9324071600320598,19|19|14|17,0,1.75,19,17,12,29,0.6041666666666666,19,0.407258065,"{""compatible_neighbors"": 0.32258064516129037, ""geometry"": 0.32258064516129037, ""land_flexibility"": 0.31182795698924726, ""low_passengers"": 0.27956989247311825, ""low_utilization"": 0.6344086021505376, ""neighbor_slack"": 0.4516129032258065, ""shared_facilities"": 0.6559139784946236, ""source_time"": 0.27956989247311825}",93,724.0,68
24,148,T3,A01,38,F002,1,1.0,19|19,0,0,19,19,0,38,1.0,0,0.405913978,"{""compatible_neighbors"": 0.25806451612903225, ""geometry"": 0.25806451612903225, ""land_flexibility"": 0.8817204301075269, ""low_passengers"": 0.5591397849462365, ""low_utilization"": 0.06451612903225812, ""neighbor_slack"": 0.8387096774193549, ""shared_facilities"": 0.20430107526881724, ""source_time"": 0.18279569892473113}",93,731.0,69
5,197,T3,A01,38,F024|F035,2,0.9315589353612167,19|7|19,0,4,19,19,0,38,1.0,0,0.400537634,"{""compatible_neighbors"": 0.053763440860215006, ""geometry"": 0.053763440860215006, ""land_flexibility"": 0.8279569892473118, ""low_passengers"": 0.5268817204301075, ""low_utilization"": 0.6451612903225806, ""neighbor_slack"": 0.21505376344086025, ""shared_facilities"": 0.18279569892473113, ""source_time"": 0.6989247311827957}",93,719.0,70
20,193,T3,A02,38,F034,1,1.0,19|19|19,0,0,19,19,0,31,0.8157894736842105,7,0.399193548,"{""compatible_neighbors"": 0.21505376344086025, ""geometry"": 0.21505376344086025, ""land_flexibility"": 0.6774193548387097, ""low_passengers"": 0.5483870967741935, ""low_utilization"": 0.043010752688172005, ""neighbor_slack"": 0.8172043010752688, ""shared_facilities"": 0.021505376344086002, ""source_time"": 0.6559139784946236}",93,731.0,71
4,148,T3,A01,34,F010,1,0.8947368421052632,15|19,0,2,15,19,0,34,1.0,0,0.397849462,"{""compatible_neighbors"": 0.043010752688172005, ""geometry"": 0.043010752688172005, ""land_flexibility"": 0.8172043010752688, ""low_passengers"": 0.7419354838709677, ""low_utilization"": 0.7741935483870968, ""neighbor_slack"": 0.5698924731182795, ""shared_facilities"": 0.032258064516129004, ""source_time"": 0.16129032258064513}",93,727.0,72
23,276,T3,A03,54,F042|F040,2,0.9754954187087151,19|19|18|18,0,0.5,19,18,17,28,0.5185185185185185,26,0.397849462,"{""compatible_neighbors"": 0.24731182795698925, ""geometry"": 0.24731182795698925, ""land_flexibility"": 0.18279569892473113, ""low_passengers"": 0.12903225806451613, ""low_utilization"": 0.4301075268817204, ""neighbor_slack"": 0.6666666666666667, ""shared_facilities"": 0.32258064516129037, ""source_time"": 0.956989247311828}",93,729.0,73
16,166,T3,A02,38,F026|F030,2,0.905491990846682,19|5|19,0,4.666666666666667,19,19,0,29,0.7631578947368421,9,0.393817204,"{""compatible_neighbors"": 0.17204301075268813, ""geometry"": 0.17204301075268813, ""land_flexibility"": 0.6021505376344086, ""low_passengers"": 0.5376344086021505, ""low_utilization"": 0.7526881720430108, ""neighbor_slack"": 0.17204301075268813, ""shared_facilities"": 0.31182795698924726, ""source_time"": 0.4301075268817204}",93,717.0,74
21,173,T3,A02,49,F019|F033,2,0.8949565981760246,19|19|15,0,1.3333333333333333,19,15,15,25,0.5102040816326531,24,0.389784946,"{""compatible_neighbors"": 0.22580645161290325, ""geometry"": 0.22580645161290325, ""land_flexibility"": 0.17204301075268813, ""low_passengers"": 0.20430107526881724, ""low_utilization"": 0.7634408602150538, ""neighbor_slack"": 0.5913978494623655, ""shared_facilities"": 0.4301075268817204, ""source_time"": 0.5053763440860215}",93,727.0,75
25,169,T3,A01,48,F004|F007,2,0.7631578947368421,19|19|10,0,3,19,10,19,19,0.3958333333333333,29,0.38844086,"{""compatible_neighbors"": 0.26881720430107525, ""geometry"": 0.26881720430107525, ""land_flexibility"": 0.06451612903225812, ""low_passengers"": 0.26881720430107525, ""low_utilization"": 0.946236559139785, ""neighbor_slack"": 0.27956989247311825, ""shared_facilities"": 0.5376344086021505, ""source_time"": 0.4731182795698925}",93,722.0,76
47,160,T3,A02,38,F019|F022,2,0.9838148903009232,19|10|19,0,3,19,19,0,15,0.39473684210526316,23,0.387096774,"{""compatible_neighbors"": 0.5053763440860215, ""geometry"": 0.5053763440860215, ""land_flexibility"": 0.053763440860215006, ""low_passengers"": 0.5913978494623655, ""low_utilization"": 0.3548387096774194, ""neighbor_slack"": 0.31182795698924726, ""shared_facilities"": 0.4623655913978495, ""source_time"": 0.31182795698924726}",93,722.0,77
34,130,T2,A01,39,F015|F009,2,0.8243670886075949,16|13|10,0,3,16,10,13,23,0.5897435897435898,16,0.377688172,"{""compatible_neighbors"": 0.3655913978494624, ""geometry"": 0.3655913978494624, ""land_flexibility"": 0.26881720430107525, ""low_passengers"": 0.5053763440860215, ""low_utilization"": 0.9139784946236559, ""neighbor_slack"": 0.29032258064516125, ""shared_facilities"": 0.21505376344086025, ""source_time"": 0.09677419354838712}",93,722.0,78
1,166,T2,A02,32,F011|F028,2,0.9898167006109979,16|12|16,0,1.3333333333333333,16,16,0,25,0.78125,7,0.376344086,"{""compatible_neighbors"": 0.010752688172043001, ""geometry"": 0.010752688172043001, ""land_flexibility"": 0.6451612903225806, ""low_passengers"": 0.7634408602150538, ""low_utilization"": 0.32258064516129037, ""neighbor_slack"": 0.5591397849462365, ""shared_facilities"": 0.27956989247311825, ""source_time"": 0.4193548387096774}",93,727.0,79
27,142,T3,A01,38,F012,1,1.0,19|19,0,0,19,19,0,34,0.8947368421052632,4,0.373655914,"{""compatible_neighbors"": 0.29032258064516125, ""geometry"": 0.29032258064516125, ""land_flexibility"": 0.7311827956989247, ""low_passengers"": 0.5698924731182795, ""low_utilization"": 0.07526881720430112, ""neighbor_slack"": 0.8494623655913979, ""shared_facilities"": 0.053763440860215006, ""source_time"": 0.12903225806451613}",93,731.0,80
18,169,T3,A01,53,F026|F033,2,0.9960469844138242,19|18|19,0,0.3333333333333333,19,19,15,38,0.7169811320754716,15,0.369623656,"{""compatible_neighbors"": 0.19354838709677424, ""geometry"": 0.19354838709677424, ""land_flexibility"": 0.5591397849462365, ""low_passengers"": 0.15053763440860213, ""low_utilization"": 0.25806451612903225, ""neighbor_slack"": 0.7204301075268817, ""shared_facilities"": 0.4193548387096774, ""source_time"": 0.4623655913978495}",93,730.0,81
31,129,T2,A01,46,F016|F005,2,0.9921085858585859,16|14|16,0,0.6666666666666666,16,16,14,30,0.6521739130434783,16,0.366935484,"{""compatible_neighbors"": 0.33333333333333337, ""geometry"": 0.33333333333333337, ""land_flexibility"": 0.3978494623655914, ""low_passengers"": 0.3655913978494624, ""low_utilization"": 0.29032258064516125, ""neighbor_slack"": 0.6774193548387097, ""shared_facilities"": 0.4516129032258065, ""source_time"": 0.08602150537634412}",93,729.0,82
13,116,T2,A01,32,F022,1,1.0,16|16,0,0,16,16,0,32,1.0,0,0.365591398,"{""compatible_neighbors"": 0.13978494623655913, ""geometry"": 0.13978494623655913, ""land_flexibility"": 0.8602150537634409, ""low_passengers"": 0.7741935483870968, ""low_utilization"": 0.032258064516129004, ""neighbor_slack"": 0.8064516129032258, ""shared_facilities"": 0.13978494623655913, ""source_time"": 0.032258064516129004}",93,731.0,83
22,171,T3,A01,57,F003|F007,2,1.0,19|19|19,0,0,19,19,19,34,0.5964912280701754,23,0.346774194,"{""compatible_neighbors"": 0.23655913978494625, ""geometry"": 0.23655913978494625, ""land_flexibility"": 0.29032258064516125, ""low_passengers"": 0.06451612903225812, ""low_utilization"": 0.053763440860215006, ""neighbor_slack"": 0.8279569892473118, ""shared_facilities"": 0.5806451612903225, ""source_time"": 0.4838709677419355}",93,731.0,84
15,163,T3,A02,47,F018|F026,2,0.94900949478373,18|19|18,0,0.6666666666666666,18,18,11,18,0.3829787234042553,29,0.337365591,"{""compatible_neighbors"": 0.16129032258064513, ""geometry"": 0.16129032258064513, ""land_flexibility"": 0.043010752688172005, ""low_passengers"": 0.33333333333333337, ""low_utilization"": 0.5591397849462365, ""neighbor_slack"": 0.6559139784946236, ""shared_facilities"": 0.4086021505376344, ""source_time"": 0.3763440860215054}",93,729.0,85
35,158,T3,A01,52,F012|F015,2,1.0,19|19|19,0,0,19,19,14,27,0.5192307692307693,25,0.326612903,"{""compatible_neighbors"": 0.3763440860215054, ""geometry"": 0.3763440860215054, ""land_flexibility"": 0.19354838709677424, ""low_passengers"": 0.17204301075268813, ""low_utilization"": 0.09677419354838712, ""neighbor_slack"": 0.8709677419354839, ""shared_facilities"": 0.22580645161290325, ""source_time"": 0.30107526881720426}",93,731.0,86
12,173,T3,A01,54,F007|F002,2,0.993421052631579,19|17|19,0,0.6666666666666666,19,19,16,27,0.5,27,0.323924731,"{""compatible_neighbors"": 0.12903225806451613, ""geometry"": 0.12903225806451613, ""land_flexibility"": 0.16129032258064513, ""low_passengers"": 0.11827956989247312, ""low_utilization"": 0.26881720430107525, ""neighbor_slack"": 0.6451612903225806, ""shared_facilities"": 0.6451612903225806, ""source_time"": 0.4946236559139785}",93,729.0,87
2,133,T3,A01,44,F014|F017,2,0.9605633802816902,19|12|19,0,2.3333333333333335,19,19,6,34,0.7727272727272727,10,0.317204301,"{""compatible_neighbors"": 0.021505376344086002, ""geometry"": 0.021505376344086002, ""land_flexibility"": 0.6236559139784946, ""low_passengers"": 0.4301075268817204, ""low_utilization"": 0.5161290322580645, ""neighbor_slack"": 0.4301075268817204, ""shared_facilities"": 0.3870967741935484, ""source_time"": 0.10752688172043012}",93,724.0,88
7,118,T2,A01,39,F017|F014,2,0.9397887323943662,16|7|16,0,3,16,16,7,26,0.6666666666666666,13,0.299731183,"{""compatible_neighbors"": 0.07526881720430112, ""geometry"": 0.07526881720430112, ""land_flexibility"": 0.4301075268817204, ""low_passengers"": 0.4946236559139785, ""low_utilization"": 0.6129032258064516, ""neighbor_slack"": 0.25806451612903225, ""shared_facilities"": 0.3978494623655914, ""source_time"": 0.053763440860215006}",93,722.0,89
14,154,T3,A01,56,F030|F026,2,0.9926240780097512,19|18|19,0,0.3333333333333333,19,19,18,38,0.6785714285714286,18,0.299731183,"{""compatible_neighbors"": 0.15053763440860213, ""geometry"": 0.15053763440860213, ""land_flexibility"": 0.4731182795698925, ""low_passengers"": 0.07526881720430112, ""low_utilization"": 0.27956989247311825, ""neighbor_slack"": 0.7096774193548387, ""shared_facilities"": 0.30107526881720426, ""source_time"": 0.25806451612903225}",93,730.0,90
10,162,T2,A01,48,F028|F018,2,1.0,16|16|16,0,0,16,16,16,32,0.6666666666666666,16,0.295698925,"{""compatible_neighbors"": 0.10752688172043012, ""geometry"": 0.10752688172043012, ""land_flexibility"": 0.4408602150537635, ""low_passengers"": 0.25806451612903225, ""low_utilization"": 0.021505376344086002, ""neighbor_slack"": 0.7956989247311828, ""shared_facilities"": 0.29032258064516125, ""source_time"": 0.34408602150537637}",93,731.0,91
3,144,T3,A01,38,F029,1,1.0,19|19,0,0,19,19,0,38,1.0,0,0.290322581,"{""compatible_neighbors"": 0.032258064516129004, ""geometry"": 0.032258064516129004, ""land_flexibility"": 0.8064516129032258, ""low_passengers"": 0.5161290322580645, ""low_utilization"": 0.010752688172043001, ""neighbor_slack"": 0.7849462365591398, ""shared_facilities"": 0.0, ""source_time"": 0.13978494623655913}",93,731.0,92
8,146,T3,A01,49,F017|F014|F030,3,0.9817311874728143,19|19|10|19,0,2.25,19,19,11,33,0.673469387755102,16,0.27688172,"{""compatible_neighbors"": 0.08602150537634412, ""geometry"": 0.08602150537634412, ""land_flexibility"": 0.4623655913978495, ""low_passengers"": 0.19354838709677424, ""low_utilization"": 0.3978494623655914, ""neighbor_slack"": 0.26881720430107525, ""shared_facilities"": 0.5698924731182795, ""source_time"": 0.15053763440860213}",93,722.0,93
0,126,T1,A02,24,F024,1,1.0,12|12,0,0,12,12,0,14,0.5833333333333334,10,0.275537634,"{""compatible_neighbors"": 0.0, ""geometry"": 0.0, ""land_flexibility"": 0.25806451612903225, ""low_passengers"": 0.989247311827957, ""low_utilization"": 0.0, ""neighbor_slack"": 0.7741935483870968, ""shared_facilities"": 0.11827956989247312, ""source_time"": 0.06451612903225812}",93,731.0,94
