source_route,target_route,facility_overlap,od_overlap,minimum_facility_distance_km,airport_compatible,same_base_airport,target_residual_sum,target_residual_min,residual_seat_complementarity,land_reassignment_compatible,shuttle_interaction
53,37,0,0,133.0,True,False,20,0,20,True,False
53,38,0,0,209.0,True,False,3,1,3,True,False
53,39,0,0,209.0,True,False,1,0,1,True,False
53,40,0,0,160.0,True,False,12,0,12,True,False
53,41,0,0,158.0,True,False,6,0,6,True,False
53,42,2,1,0.0,True,True,8,0,8,True,True
53,43,0,0,232.0,True,False,0,0,0,True,False
53,44,0,0,219.0,True,False,4,0,4,True,False
53,45,0,0,219.0,True,False,11,0,11,True,False
53,46,0,0,31.0,True,True,11,0,11,True,False
53,47,0,0,28.0,True,True,6,0,6,True,False
53,48,0,0,31.0,True,True,2,0,2,True,False
53,49,1,0,0.0,True,True,24,0,24,True,True
53,50,1,1,0.0,True,True,21,0,21,True,True
53,51,0,0,28.0,True,True,16,0,16,True,False
53,52,0,0,131.0,True,True,2,0,2,True,False
53,54,0,0,277.0,True,False,7,1,7,True,False
53,55,0,0,260.0,True,False,13,0,13,True,False
53,56,0,0,39.0,True,True,6,0,6,True,False
53,57,1,1,0.0,True,True,1,0,1,True,True
53,58,0,0,39.0,True,True,10,0,10,True,False
53,59,0,0,251.0,True,False,0,0,0,True,False
53,60,0,0,219.0,True,False,25,0,25,True,False
53,61,0,0,249.0,True,False,11,1,11,True,False
53,62,0,0,274.0,True,False,14,2,14,True,False
53,63,0,0,277.0,True,False,5,0,5,True,False
53,64,0,0,241.0,True,False,0,0,0,True,False
53,65,0,0,66.0,True,True,21,2,21,True,False
53,66,0,0,39.0,True,True,13,0,13,True,False
53,67,0,0,66.0,True,True,0,0,0,True,False
53,68,0,0,93.0,True,True,14,0,14,True,False
53,69,0,0,77.0,True,True,0,0,0,True,False
53,70,0,0,31.0,True,True,9,0,9,True,False
53,71,0,0,158.0,True,False,0,0,0,True,False
53,72,0,0,133.0,True,False,0,0,0,True,False
53,73,0,0,77.0,True,True,6,1,6,True,False
53,74,0,0,77.0,True,True,34,0,34,True,False
53,75,0,0,92.0,True,False,9,0,9,True,False
53,76,0,0,187.0,True,False,16,0,16,True,False
53,77,0,0,154.0,True,False,15,0,15,True,False
53,78,0,0,158.0,True,False,11,0,11,True,False
53,79,0,0,45.0,True,False,19,0,19,True,False
53,80,0,0,154.0,True,False,0,0,0,True,False
53,81,0,0,120.0,True,False,14,0,14,True,False
53,82,0,0,92.0,True,False,9,0,9,True,False
53,83,0,0,67.0,True,False,5,0,5,True,False
53,84,0,0,125.0,True,False,12,0,12,True,False
53,85,0,0,120.0,True,False,17,0,17,True,False
53,86,0,0,120.0,True,False,11,0,11,True,False
53,87,0,0,253.0,True,False,9,1,9,True,False
53,88,0,0,253.0,True,False,5,0,5,True,False
53,89,0,0,253.0,True,False,7,0,7,True,False
53,90,0,0,241.0,True,False,1,0,1,True,False
53,91,0,0,251.0,True,False,4,0,4,True,False
53,92,0,0,251.0,True,False,16,0,16,True,False
53,93,0,0,229.0,True,False,19,0,19,True,False
53,94,0,0,229.0,True,False,2,0,2,True,False
54,0,0,0,36.0,True,True,10,0,10,True,False
54,1,0,0,89.0,True,False,0,0,0,True,False
54,2,0,0,49.0,True,True,0,0,0,True,False
54,3,0,0,49.0,True,True,0,0,0,True,False
54,4,0,0,59.0,True,True,0,0,0,True,False
54,5,0,0,105.0,True,True,0,0,0,True,False
54,6,0,0,252.0,True,False,0,0,0,True,False
54,7,0,0,49.0,True,True,0,0,0,True,False
54,8,0,0,49.0,True,False,4,0,4,True,False
54,9,0,0,127.0,True,True,0,0,0,True,False
54,10,0,0,127.0,True,True,12,0,12,True,False
54,11,0,0,52.0,True,True,13,0,13,True,False
54,12,0,0,42.0,True,True,17,0,17,True,False
54,13,0,0,33.0,True,True,4,0,4,True,False
54,14,0,0,89.0,True,True,4,0,4,True,False
54,15,0,0,173.0,True,False,0,0,0,True,False
54,16,0,0,127.0,True,True,6,0,6,True,False
54,17,0,0,130.0,True,True,10,0,10,True,False
54,18,0,0,105.0,True,True,20,0,20,True,False
54,19,0,0,130.0,True,True,0,0,0,True,False
54,20,0,0,105.0,True,True,22,0,22,True,False
54,21,0,0,300.0,True,False,12,0,12,True,False
54,22,0,0,225.0,True,False,6,0,6,True,False
54,23,0,0,106.0,True,True,2,0,2,True,False
54,24,0,0,142.0,True,True,4,0,4,True,False
54,25,0,0,53.0,True,True,8,4,8,True,False
54,26,0,0,27.0,True,True,1,0,1,True,False
54,27,0,0,33.0,True,True,4,0,4,True,False
54,28,0,0,218.0,True,False,2,0,2,True,False
54,29,0,0,70.0,True,True,10,5,10,True,False
54,30,0,0,106.0,True,True,3,0,3,True,False
54,31,0,0,59.0,True,True,9,0,9,True,False
54,32,0,0,218.0,True,False,0,0,0,True,False
54,33,0,0,252.0,True,False,2,0,2,True,False
54,34,0,0,104.0,True,True,0,0,0,True,False
54,35,0,0,18.0,True,True,1,0,1,True,False
54,36,0,0,42.0,True,True,8,1,8,True,False
54,37,0,0,104.0,True,False,20,0,20,True,False
54,38,0,0,89.0,True,True,3,1,3,True,False
54,39,0,0,89.0,True,False,1,0,1,True,False
54,40,0,0,89.0,True,True,12,0,12,True,False
54,41,0,0,91.0,True,True,6,0,6,True,False
54,42,0,0,277.0,True,False,8,0,8,True,False
54,43,0,0,55.0,True,True,0,0,0,True,False
54,44,0,0,55.0,True,True,4,0,4,True,False
54,45,0,0,49.0,True,False,11,0,11,True,False
54,46,0,0,185.0,True,False,11,0,11,True,False
54,47,0,0,252.0,True,False,6,0,6,True,False
54,48,0,0,252.0,True,False,2,0,2,True,False
54,49,0,0,225.0,True,False,24,0,24,True,False
54,50,0,0,225.0,True,False,21,0,21,True,False
54,51,0,0,225.0,True,False,16,0,16,True,False
54,52,0,0,411.0,True,False,2,0,2,True,False
54,53,0,0,277.0,True,False,0,0,0,True,False
54,55,0,0,19.0,True,True,13,0,13,True,False
54,56,0,0,321.0,True,False,6,0,6,True,False
54,57,0,0,295.0,True,False,1,0,1,True,False
54,58,0,0,321.0,True,False,10,0,10,True,False
54,59,0,0,19.0,True,False,0,0,0,True,False
54,60,0,0,55.0,True,False,25,0,25,True,False
54,61,0,0,19.0,True,True,11,1,11,True,False
54,62,1,3,0.0,True,True,14,2,14,True,False
54,63,1,1,0.0,True,True,5,0,5,True,True
54,64,0,0,36.0,True,True,0,0,0,True,False
54,65,0,0,347.0,True,False,21,2,21,True,False
54,66,0,0,321.0,True,False,13,0,13,True,False
54,67,0,0,347.0,True,False,0,0,0,True,False
54,68,0,0,372.0,True,False,14,0,14,True,False
54,69,0,0,185.0,True,False,0,0,0,True,False
54,70,0,0,201.0,True,False,9,0,9,True,False
54,71,0,0,121.0,True,True,0,0,0,True,False
54,72,0,0,145.0,True,False,0,0,0,True,False
54,73,0,0,145.0,True,False,6,1,6,True,False
54,74,0,0,145.0,True,False,34,0,31,True,False
54,75,0,0,124.0,True,False,9,0,9,True,False
54,76,0,0,89.0,True,False,16,0,16,True,False
54,77,0,0,91.0,True,True,15,0,15,True,False
54,78,0,0,89.0,True,False,11,0,11,True,False
54,79,0,0,121.0,True,False,19,0,19,True,False
54,80,0,0,124.0,True,True,0,0,0,True,False
54,81,0,0,124.0,True,False,14,0,14,True,False
54,82,0,0,164.0,True,False,9,0,9,True,False
54,83,0,0,164.0,True,False,5,0,5,True,False
54,84,0,0,173.0,True,False,12,0,12,True,False
54,85,0,0,164.0,True,False,17,0,17,True,False
54,86,0,0,124.0,True,False,11,0,11,True,False
54,87,0,0,53.0,True,True,9,1,9,True,False
54,88,0,0,18.0,True,True,5,0,5,True,False
54,89,0,0,53.0,True,True,7,0,7,True,False
54,90,0,0,18.0,True,True,1,0,1,True,False
54,91,0,0,27.0,True,True,4,0,4,True,False
54,92,0,0,27.0,True,False,16,0,16,True,False
54,93,0,0,42.0,True,True,19,0,19,True,False
54,94,0,0,49.0,True,False,2,0,2,True,False
55,0,0,0,17.0,True,True,10,0,10,True,False
55,1,0,0,73.0,True,False,0,0,0,True,False
55,2,0,0,31.0,True,True,0,0,0,True,False
55,3,0,0,31.0,True,True,0,0,0,True,False
55,4,0,0,44.0,True,True,0,0,0,True,False
55,5,0,0,59.0,True,True,0,0,0,True,False
55,6,0,0,235.0,True,False,0,0,0,True,False
55,7,1,1,0.0,True,True,0,0,0,True,True
55,8,1,1,0.0,True,False,4,0,4,True,True
55,9,0,0,86.0,True,True,0,0,0,True,False
55,10,0,0,83.0,True,True,12,0,12,True,False
55,11,0,0,43.0,True,True,13,0,13,True,False
55,12,0,0,20.0,True,True,17,0,17,True,False
55,13,0,0,32.0,True,True,4,0,4,True,False
55,14,0,0,41.0,True,True,4,0,4,True,False
55,15,0,0,160.0,True,False,0,0,0,True,False
55,16,0,0,86.0,True,True,6,0,6,True,False
55,17,0,0,83.0,True,True,10,0,10,True,False
55,18,0,0,59.0,True,True,20,0,20,True,False
55,19,0,0,83.0,True,True,0,0,0,True,False
55,20,0,0,59.0,True,True,22,0,22,True,False
55,21,0,0,284.0,True,False,12,0,12,True,False
55,22,0,0,207.0,True,False,6,0,6,True,False
55,23,0,0,67.0,True,True,2,0,2,True,False
55,24,0,0,95.0,True,True,4,0,4,True,False
55,25,0,0,52.0,True,True,8,4,8,True,False
55,26,0,0,14.0,True,True,1,0,1,True,False
55,27,0,0,20.0,True,True,4,0,4,True,False
55,28,0,0,202.0,True,False,2,0,2,True,False
55,29,0,0,52.0,True,True,10,5,10,True,False
55,30,0,0,67.0,True,True,3,0,3,True,False
55,31,0,0,20.0,True,True,9,0,9,True,False
55,32,0,0,202.0,True,False,0,0,0,True,False
55,33,0,0,235.0,True,False,2,0,2,True,False
55,34,0,0,88.0,True,True,0,0,0,True,False
55,35,0,0,17.0,True,True,1,0,1,True,False
55,36,0,0,34.0,True,True,8,1,8,True,False
55,37,0,0,88.0,True,False,20,0,20,True,False
55,38,0,0,80.0,True,True,3,1,3,True,False
55,39,0,0,80.0,True,False,1,0,1,True,False
55,40,0,0,73.0,True,True,12,0,12,True,False
55,41,0,0,73.0,True,True,6,0,6,True,False
55,42,0,0,260.0,True,False,8,0,8,True,False
55,43,0,0,36.0,True,True,0,0,0,True,False
55,44,0,0,36.0,True,True,4,0,4,True,False
55,45,0,0,31.0,True,False,11,0,11,True,False
55,46,0,0,168.0,True,False,11,0,11,True,False
55,47,0,0,235.0,True,False,6,0,6,True,False
55,48,0,0,235.0,True,False,2,0,2,True,False
55,49,0,0,207.0,True,False,24,0,24,True,False
55,50,0,0,207.0,True,False,21,0,21,True,False
55,51,0,0,207.0,True,False,16,0,16,True,False
55,52,0,0,395.0,True,False,2,0,2,True,False
55,53,0,0,260.0,True,False,0,0,0,True,False
55,54,0,0,19.0,True,True,7,1,7,True,False
55,56,0,0,304.0,True,False,6,0,6,True,False
55,57,0,0,278.0,True,False,1,0,1,True,False
55,58,0,0,304.0,True,False,10,0,10,True,False
55,59,1,1,0.0,True,False,0,0,0,True,True
55,60,0,0,36.0,True,False,25,0,25,True,False
55,61,1,1,0.0,True,True,11,1,11,True,True
55,62,0,0,17.0,True,True,14,2,14,True,False
55,63,0,0,19.0,True,True,5,0,5,True,False
55,64,0,0,17.0,True,True,0,0,0,True,False
55,65,0,0,331.0,True,False,21,2,21,True,False
55,66,0,0,304.0,True,False,13,0,13,True,False
55,67,0,0,331.0,True,False,0,0,0,True,False
55,68,0,0,356.0,True,False,14,0,14,True,False
55,69,0,0,169.0,True,False,0,0,0,True,False
55,70,0,0,184.0,True,False,9,0,9,True,False
55,71,0,0,105.0,True,True,0,0,0,True,False
55,72,0,0,127.0,True,False,0,0,0,True,False
55,73,0,0,127.0,True,False,6,1,6,True,False
55,74,0,0,127.0,True,False,34,0,34,True,False
55,75,0,0,106.0,True,False,9,0,9,True,False
55,76,0,0,73.0,True,False,16,0,16,True,False
55,77,0,0,73.0,True,True,15,0,15,True,False
55,78,0,0,73.0,True,False,11,0,11,True,False
55,79,0,0,105.0,True,False,19,0,19,True,False
55,80,0,0,106.0,True,True,0,0,0,True,False
55,81,0,0,106.0,True,False,14,0,14,True,False
55,82,0,0,148.0,True,False,9,0,9,True,False
55,83,0,0,148.0,True,False,5,0,5,True,False
55,84,0,0,160.0,True,False,12,0,12,True,False
55,85,0,0,148.0,True,False,17,0,17,True,False
55,86,0,0,106.0,True,False,11,0,11,True,False
55,87,0,0,43.0,True,True,9,1,9,True,False
55,88,0,0,17.0,True,True,5,0,5,True,False
55,89,0,0,43.0,True,True,7,0,7,True,False
55,90,1,1,0.0,True,True,1,0,1,True,True
55,91,0,0,14.0,True,True,4,0,4,True,False
55,92,0,0,14.0,True,False,16,0,16,True,False
55,93,0,0,34.0,True,True,19,0,19,True,False
55,94,0,0,31.0,True,False,2,0,2,True,False
56,0,0,0,279.0,True,False,10,0,10,True,False
56,1,0,0,232.0,True,False,0,0,0,True,False
56,2,0,0,273.0,True,False,0,0,0,True,False
56,3,0,0,273.0,True,False,0,0,0,True,False
56,4,0,0,261.0,True,False,0,0,0,True,False
56,5,0,0,420.0,True,False,0,0,0,True,False
56,6,0,0,71.0,True,True,0,0,0,True,False
56,7,0,0,369.0,True,False,0,0,0,True,False
56,8,0,0,369.0,True,False,4,0,4,True,False
56,9,0,0,431.0,True,False,0,0,0,True,False
56,10,0,0,431.0,True,False,12,0,12,True,False
56,11,0,0,303.0,True,False,13,0,13,True,False
56,12,0,0,281.0,True,False,17,0,17,True,False
56,13,0,0,344.0,True,False,4,0,4,True,False
56,14,0,0,407.0,True,False,4,0,4,True,False
56,15,0,0,154.0,True,False,0,0,0,True,False
56,16,0,0,431.0,True,False,6,0,6,True,False
56,17,0,0,447.0,True,False,10,0,10,True,False
56,18,0,0,420.0,True,False,20,0,20,True,False
56,19,0,0,447.0,True,False,0,0,0,True,False
56,20,0,0,420.0,True,False,22,0,22,True,False
56,21,1,1,0.0,True,True,12,0,12,True,True
56,22,0,0,58.0,True,True,6,0,6,True,False
56,23,0,0,412.0,True,False,2,0,2,True,False
56,24,0,0,456.0,True,False,4,0,4,True,False
56,25,0,0,340.0,True,False,8,4,8,True,False
56,26,0,0,268.0,True,False,1,0,1,True,False
56,27,0,0,344.0,True,False,4,0,4,True,False
56,28,0,0,88.0,True,True,2,0,2,True,False
56,29,0,0,364.0,True,False,10,5,10,True,False
56,30,0,0,412.0,True,False,3,0,3,True,False
56,31,0,0,364.0,True,False,9,0,9,True,False
56,32,0,0,103.0,True,True,0,0,0,True,False
56,33,0,0,56.0,True,True,2,0,2,True,False
56,34,0,0,216.0,True,False,0,0,0,True,False
56,35,0,0,295.0,True,False,1,0,1,True,False
56,36,0,0,281.0,True,False,8,1,8,True,False
56,37,0,0,177.0,True,False,20,0,20,True,False
56,38,0,0,244.0,True,False,3,1,3,True,False
56,39,0,0,244.0,True,False,1,0,1,True,False
56,40,0,0,192.0,True,False,12,0,12,True,False
56,41,0,0,200.0,True,False,6,0,6,True,False
56,42,1,1,0.0,True,True,8,0,8,True,True
56,43,0,0,279.0,True,False,0,0,0,True,False
56,44,0,0,261.0,True,False,4,0,4,True,False
56,45,0,0,261.0,True,False,11,0,11,True,False
56,46,0,0,71.0,True,True,11,0,11,True,False
56,47,0,0,21.0,True,True,6,0,6,True,False
56,48,0,0,56.0,True,True,2,0,2,True,False
56,49,0,0,58.0,True,True,24,0,24,True,False
56,50,0,0,58.0,True,True,21,0,21,True,False
56,51,0,0,21.0,True,True,16,0,16,True,False
56,52,0,0,44.0,True,True,2,0,2,True,False
56,53,0,0,39.0,True,True,0,0,0,True,False
56,54,0,0,321.0,True,False,7,1,7,True,False
56,55,0,0,304.0,True,False,13,0,13,True,False
56,57,0,0,27.0,True,True,1,0,1,True,False
56,58,2,1,0.0,True,True,10,0,10,True,True
56,59,0,0,294.0,True,False,0,0,0,True,False
56,60,0,0,261.0,True,False,25,0,25,True,False
56,61,0,0,295.0,True,False,11,1,11,True,False
56,62,0,0,319.0,True,False,14,2,14,True,False
56,63,0,0,321.0,True,False,5,0,5,True,False
56,64,0,0,281.0,True,False,0,0,0,True,False
56,65,0,0,18.0,True,True,21,2,21,True,False
56,66,2,1,0.0,True,True,13,0,13,True,True
56,67,0,0,18.0,True,True,0,0,0,True,False
56,68,0,0,18.0,True,True,14,0,14,True,False
56,69,0,0,121.0,True,True,0,0,0,True,False
56,70,0,0,71.0,True,True,9,0,9,True,False
56,71,0,0,200.0,True,False,0,0,0,True,False
56,72,0,0,177.0,True,False,0,0,0,True,False
56,73,0,0,121.0,True,True,6,1,6,True,False
56,74,0,0,121.0,True,True,34,0,34,True,False
56,75,0,0,136.0,True,False,9,0,9,True,False
56,76,0,0,232.0,True,False,16,0,16,True,False
56,77,0,0,199.0,True,False,15,0,15,True,False
56,78,0,0,200.0,True,False,11,0,11,True,False
56,79,0,0,88.0,True,False,19,0,19,True,False
56,80,0,0,199.0,True,False,0,0,0,True,False
56,81,0,0,157.0,True,False,14,0,14,True,False
56,82,0,0,136.0,True,False,9,0,9,True,False
56,83,0,0,103.0,True,False,5,0,5,True,False
56,84,0,0,154.0,True,False,12,0,12,True,False
56,85,0,0,154.0,True,False,17,0,17,True,False
56,86,0,0,157.0,True,False,11,0,11,True,False
56,87,0,0,303.0,True,False,9,1,9,True,False
56,88,0,0,303.0,True,False,5,0,5,True,False
56,89,0,0,303.0,True,False,7,0,7,True,False
56,90,0,0,281.0,True,False,1,0,1,True,False
56,91,0,0,294.0,True,False,4,0,4,True,False
56,92,0,0,294.0,True,False,16,0,16,True,False
56,93,0,0,268.0,True,False,19,0,19,True,False
56,94,0,0,268.0,True,False,2,0,2,True,False
57,0,0,0,250.0,True,False,10,0,10,True,False
57,1,0,0,207.0,True,False,0,0,0,True,False
57,2,0,0,247.0,True,False,0,0,0,True,False
57,3,0,0,247.0,True,False,0,0,0,True,False
57,4,0,0,236.0,True,False,0,0,0,True,False
57,5,0,0,392.0,True,False,0,0,0,True,False
57,6,0,0,44.0,True,True,0,0,0,True,False
57,7,0,0,342.0,True,False,0,0,0,True,False
57,8,0,0,342.0,True,False,4,0,4,True,False
57,9,0,0,401.0,True,False,0,0,0,True,False
57,10,0,0,401.0,True,False,12,0,12,True,False
57,11,0,0,272.0,True,False,13,0,13,True,False
57,12,0,0,257.0,True,False,17,0,17,True,False
57,13,0,0,316.0,True,False,4,0,4,True,False
57,14,0,0,380.0,True,False,4,0,4,True,False
57,15,0,0,137.0,True,False,0,0,0,True,False
57,16,0,0,401.0,True,False,6,0,6,True,False
57,17,0,0,418.0,True,False,10,0,10,True,False
57,18,0,0,392.0,True,False,20,0,20,True,False
57,19,0,0,418.0,True,False,0,0,0,True,False
57,20,0,0,392.0,True,False,22,0,22,True,False
57,21,0,0,28.0,True,True,12,0,12,True,False
57,22,0,0,20.0,True,True,6,0,6,True,False
57,23,0,0,382.0,True,False,2,0,2,True,False
57,24,0,0,427.0,True,False,4,0,4,True,False
57,25,0,0,310.0,True,False,8,4,8,True,False
57,26,0,0,245.0,True,False,1,0,1,True,False
57,27,0,0,316.0,True,False,4,0,4,True,False
57,28,0,0,60.0,True,True,2,0,2,True,False
57,29,0,0,334.0,True,False,10,5,10,True,False
57,30,0,0,382.0,True,False,3,0,3,True,False
57,31,0,0,334.0,True,False,9,0,9,True,False
57,32,0,0,75.0,True,True,0,0,0,True,False
57,33,0,0,36.0,True,True,2,0,2,True,False
57,34,0,0,191.0,True,False,0,0,0,True,False
57,35,0,0,267.0,True,False,1,0,1,True,False
57,36,0,0,257.0,True,False,8,1,8,True,False
57,37,0,0,150.0,True,False,20,0,20,True,False
57,38,0,0,224.0,True,False,3,1,3,True,False
57,39,0,0,224.0,True,False,1,0,1,True,False
57,40,0,0,174.0,True,False,12,0,12,True,False
57,41,0,0,175.0,True,False,6,0,6,True,False
57,42,1,2,0.0,True,True,8,0,8,True,True
57,43,0,0,250.0,True,False,0,0,0,True,False
57,44,0,0,236.0,True,False,4,0,4,True,False
57,45,0,0,236.0,True,False,11,0,11,True,False
57,46,0,0,44.0,True,True,11,0,11,True,False
57,47,0,0,28.0,True,True,6,0,6,True,False
57,48,0,0,36.0,True,True,2,0,2,True,False
57,49,0,0,20.0,True,True,24,0,24,True,False
57,50,0,0,20.0,True,True,21,0,21,True,False
57,51,0,0,28.0,True,True,16,0,16,True,False
57,52,0,0,67.0,True,True,2,0,2,True,False
57,53,1,1,0.0,True,True,0,0,0,True,True
57,54,0,0,295.0,True,False,7,1,7,True,False
57,55,0,0,278.0,True,False,13,0,13,True,False
57,56,0,0,27.0,True,True,6,0,6,True,False
57,58,0,0,27.0,True,True,10,0,10,True,False
57,59,0,0,268.0,True,False,0,0,0,True,False
57,60,0,0,236.0,True,False,25,0,25,True,False
57,61,0,0,267.0,True,False,11,1,11,True,False
57,62,0,0,292.0,True,False,14,2,14,True,False
57,63,0,0,295.0,True,False,5,0,5,True,False
57,64,0,0,257.0,True,False,0,0,0,True,False
57,65,1,2,0.0,True,True,21,2,21,True,True
57,66,1,0,0.0,True,True,13,0,13,True,True
57,67,1,0,0.0,True,True,0,0,0,True,True
57,68,0,0,28.0,True,True,14,0,14,True,False
57,69,0,0,94.0,True,True,0,0,0,True,False
57,70,0,0,44.0,True,True,9,0,9,True,False
57,71,0,0,175.0,True,False,0,0,0,True,False
57,72,0,0,150.0,True,False,0,0,0,True,False
57,73,0,0,94.0,True,True,6,1,6,True,False
57,74,0,0,94.0,True,True,34,0,34,True,False
57,75,0,0,110.0,True,False,9,0,9,True,False
57,76,0,0,205.0,True,False,16,0,16,True,False
57,77,0,0,172.0,True,False,15,0,15,True,False
57,78,0,0,175.0,True,False,11,0,11,True,False
57,79,0,0,60.0,True,False,19,0,19,True,False
57,80,0,0,172.0,True,False,0,0,0,True,False
57,81,0,0,135.0,True,False,14,0,14,True,False
57,82,0,0,110.0,True,False,9,0,9,True,False
57,83,0,0,80.0,True,False,5,0,5,True,False
57,84,0,0,137.0,True,False,12,0,12,True,False
57,85,0,0,135.0,True,False,17,0,17,True,False
57,86,0,0,135.0,True,False,11,0,11,True,False
57,87,0,0,272.0,True,False,9,1,9,True,False
57,88,0,0,272.0,True,False,5,0,5,True,False
57,89,0,0,272.0,True,False,7,0,7,True,False
57,90,0,0,257.0,True,False,1,0,1,True,False
57,91,0,0,268.0,True,False,4,0,4,True,False
57,92,0,0,268.0,True,False,16,0,16,True,False
57,93,0,0,245.0,True,False,19,0,19,True,False
57,94,0,0,245.0,True,False,2,0,2,True,False
58,0,0,0,279.0,True,False,10,0,10,True,False
58,1,0,0,232.0,True,False,0,0,0,True,False
58,2,0,0,273.0,True,False,0,0,0,True,False
58,3,0,0,273.0,True,False,0,0,0,True,False
58,4,0,0,261.0,True,False,0,0,0,True,False
58,5,0,0,420.0,True,False,0,0,0,True,False
58,6,0,0,71.0,True,True,0,0,0,True,False
58,7,0,0,369.0,True,False,0,0,0,True,False
58,8,0,0,369.0,True,False,4,0,4,True,False
58,9,0,0,431.0,True,False,0,0,0,True,False
58,10,0,0,431.0,True,False,12,0,12,True,False
58,11,0,0,303.0,True,False,13,0,13,True,False
58,12,0,0,281.0,True,False,17,0,17,True,False
58,13,0,0,344.0,True,False,4,0,4,True,False
58,14,0,0,407.0,True,False,4,0,4,True,False
58,15,0,0,154.0,True,False,0,0,0,True,False
58,16,0,0,431.0,True,False,6,0,6,True,False
58,17,0,0,447.0,True,False,10,0,10,True,False
58,18,0,0,420.0,True,False,20,0,20,True,False
58,19,0,0,447.0,True,False,0,0,0,True,False
58,20,0,0,420.0,True,False,22,0,22,True,False
58,21,1,0,0.0,True,True,12,0,12,True,True
58,22,0,0,58.0,True,True,6,0,6,True,False
58,23,0,0,412.0,True,False,2,0,2,True,False
58,24,0,0,456.0,True,False,4,0,4,True,False
58,25,0,0,340.0,True,False,8,4,8,True,False
58,26,0,0,268.0,True,False,1,0,1,True,False
58,27,0,0,344.0,True,False,4,0,4,True,False
58,28,0,0,88.0,True,True,2,0,2,True,False
58,29,0,0,364.0,True,False,10,5,10,True,False
58,30,0,0,412.0,True,False,3,0,3,True,False
58,31,0,0,364.0,True,False,9,0,9,True,False
58,32,0,0,103.0,True,True,0,0,0,True,False
58,33,0,0,56.0,True,True,2,0,2,True,False
58,34,0,0,216.0,True,False,0,0,0,True,False
58,35,0,0,295.0,True,False,1,0,1,True,False
58,36,0,0,281.0,True,False,8,1,8,True,False
58,37,0,0,177.0,True,False,20,0,20,True,False
58,38,0,0,244.0,True,False,3,1,3,True,False
58,39,0,0,244.0,True,False,1,0,1,True,False
58,40,0,0,192.0,True,False,12,0,12,True,False
58,41,0,0,200.0,True,False,6,0,6,True,False
58,42,1,2,0.0,True,True,8,0,8,True,True
58,43,0,0,279.0,True,False,0,0,0,True,False
58,44,0,0,261.0,True,False,4,0,4,True,False
58,45,0,0,261.0,True,False,11,0,11,True,False
58,46,0,0,71.0,True,True,11,0,11,True,False
58,47,0,0,21.0,True,True,6,0,6,True,False
58,48,0,0,56.0,True,True,2,0,2,True,False
58,49,0,0,58.0,True,True,24,0,24,True,False
58,50,0,0,58.0,True,True,21,0,21,True,False
58,51,0,0,21.0,True,True,16,0,16,True,False
58,52,0,0,44.0,True,True,2,0,2,True,False
58,53,0,0,39.0,True,True,0,0,0,True,False
58,54,0,0,321.0,True,False,7,1,7,True,False
58,55,0,0,304.0,True,False,13,0,13,True,False
58,56,2,1,0.0,True,True,6,0,6,True,True
58,57,0,0,27.0,True,True,1,0,1,True,False
58,59,0,0,294.0,True,False,0,0,0,True,False
58,60,0,0,261.0,True,False,25,0,25,True,False
58,61,0,0,295.0,True,False,11,1,11,True,False
58,62,0,0,319.0,True,False,14,2,14,True,False
58,63,0,0,321.0,True,False,5,0,5,True,False
58,64,0,0,281.0,True,False,0,0,0,True,False
58,65,0,0,18.0,True,True,21,2,21,True,False
58,66,2,3,0.0,True,True,13,0,13,True,True
58,67,0,0,18.0,True,True,0,0,0,True,False
58,68,0,0,18.0,True,True,14,0,14,True,False
58,69,0,0,121.0,True,True,0,0,0,True,False
58,70,0,0,71.0,True,True,9,0,9,True,False
58,71,0,0,200.0,True,False,0,0,0,True,False
58,72,0,0,177.0,True,False,0,0,0,True,False
58,73,0,0,121.0,True,True,6,1,6,True,False
58,74,0,0,121.0,True,True,34,0,34,True,False
58,75,0,0,136.0,True,False,9,0,9,True,False
58,76,0,0,232.0,True,False,16,0,16,True,False
58,77,0,0,199.0,True,False,15,0,15,True,False
58,78,0,0,200.0,True,False,11,0,11,True,False
58,79,0,0,88.0,True,False,19,0,19,True,False
58,80,0,0,199.0,True,False,0,0,0,True,False
58,81,0,0,157.0,True,False,14,0,14,True,False
58,82,0,0,136.0,True,False,9,0,9,True,False
58,83,0,0,103.0,True,False,5,0,5,True,False
58,84,0,0,154.0,True,False,12,0,12,True,False
58,85,0,0,154.0,True,False,17,0,17,True,False
58,86,0,0,157.0,True,False,11,0,11,True,False
58,87,0,0,303.0,True,False,9,1,9,True,False
58,88,0,0,303.0,True,False,5,0,5,True,False
58,89,0,0,303.0,True,False,7,0,7,True,False
58,90,0,0,281.0,True,False,1,0,1,True,False
58,91,0,0,294.0,True,False,4,0,4,True,False
58,92,0,0,294.0,True,False,16,0,16,True,False
58,93,0,0,268.0,True,False,19,0,19,True,False
58,94,0,0,268.0,True,False,2,0,2,True,False
59,0,0,0,17.0,True,False,10,0,10,True,False
59,1,0,0,62.0,True,True,0,0,0,True,False
59,2,0,0,23.0,True,False,0,0,0,True,False
59,3,0,0,23.0,True,False,0,0,0,True,False
59,4,0,0,32.0,True,False,0,0,0,True,False
59,5,0,0,118.0,True,False,0,0,0,True,False
59,6,0,0,225.0,True,False,0,0,0,True,False
